product_id,product_name,category,stock_quantity,daily_sales,days_to_expiry,price,branch_id
1676,Product_1676,Bakery,630,45,7,14.68,1
1677,Product_1677,Fruits,16,4,2,178.08,1
1678,Product_1678,Fruits,120,10,41,97.79,3
1679,Product_1679,Dairy,60,5,10,357.74,3
1680,Product_1680,Dairy,210,21,1,363.02,3
1681,Product_1681,Bakery,624,39,21,385.28,2
1682,Product_1682,Fruits,539,49,17,389.5,3
1683,Product_1683,Beverages,310,31,38,233.96,3
1684,Product_1684,Frozen,114,19,50,15.15,3
1685,Product_1685,Dairy,42,14,29,398.08,1
1686,Product_1686,Snacks,504,36,10,259.73,3
1687,Product_1687,Frozen,9,1,58,248.83,1
1688,Product_1688,Fruits,504,28,56,466.19,2
1689,Product_1689,Frozen,160,20,54,446.32,3
1690,Product_1690,Bakery,85,5,6,476.55,2
1691,Product_1691,Dairy,57,19,1,297.94,2
1692,Product_1692,Dairy,210,42,41,229.3,2
1693,Product_1693,Fruits,375,25,38,41.31,1
1694,Product_1694,Fruits,280,20,45,436.14,1
1695,Product_1695,Bakery,384,48,51,136.77,1
1696,Product_1696,Vegetables,539,49,17,316.36,3
1697,Product_1697,Frozen,171,19,54,89.11,3
1698,Product_1698,Fruits,462,42,17,21.78,3
1699,Product_1699,Vegetables,12,2,19,369.25,2
1700,Product_1700,Fruits,351,39,17,442.48,1
1701,Product_1701,Beverages,600,40,4,488.95,1
1702,Product_1702,Frozen,70,5,4,305.59,3
1703,Product_1703,Snacks,54,9,51,60.84,3
1704,Product_1704,Dairy,60,5,57,337.32,3
1705,Product_1705,Dairy,342,18,30,388.35,2
1706,Product_1706,Bakery,665,35,1,180.01,3
1707,Product_1707,Beverages,153,9,28,247.24,3
1708,Product_1708,Frozen,525,35,12,355.69,3
1709,Product_1709,Frozen,399,21,45,257.21,2
1710,Product_1710,Frozen,423,47,22,228.3,2
1711,Product_1711,Frozen,414,46,49,288.91,3
1712,Product_1712,Bakery,440,44,54,463.66,2
1713,Product_1713,Bakery,306,34,36,55.3,1
1714,Product_1714,Vegetables,418,38,59,361.9,3
1715,Product_1715,Fruits,40,8,18,131.34,1
1716,Product_1716,Snacks,168,28,39,483.64,2
1717,Product_1717,Dairy,350,25,2,267.79,1
1718,Product_1718,Frozen,396,22,20,122.86,3
1719,Product_1719,Bakery,68,4,24,78.09,3
1720,Product_1720,Fruits,98,7,42,167.16,3
1721,Product_1721,Dairy,336,42,12,261.9,1
1722,Product_1722,Vegetables,24,2,15,292.51,2
1723,Product_1723,Bakery,102,17,7,343.83,1
1724,Product_1724,Dairy,279,31,55,13.81,1
1725,Product_1725,Fruits,570,38,58,146.35,1
1726,Product_1726,Dairy,476,34,15,24.87,3
1727,Product_1727,Vegetables,185,37,3,75.55,3
1728,Product_1728,Dairy,50,10,12,246.94,3
1729,Product_1729,Snacks,153,17,13,276.95,3
1730,Product_1730,Dairy,48,4,39,360.53,1
1731,Product_1731,Vegetables,42,6,32,354.98,2
1732,Product_1732,Fruits,405,27,19,78.27,1
1733,Product_1733,Beverages,228,38,24,477.79,2
1734,Product_1734,Dairy,18,3,57,158.61,1
1735,Product_1735,Beverages,240,48,31,141.22,1
1736,Product_1736,Bakery,250,25,13,430.58,2
1737,Product_1737,Dairy,210,14,27,325.8,1
1738,Product_1738,Bakery,360,36,49,39.84,1
1739,Product_1739,Dairy,164,41,57,391.08,1
1740,Product_1740,Dairy,26,2,59,385.46,1
1741,Product_1741,Dairy,611,47,55,432.48,1
1742,Product_1742,Snacks,84,12,20,427.38,1
1743,Product_1743,Snacks,143,13,57,334.54,2
1744,Product_1744,Beverages,180,12,56,234.4,2
1745,Product_1745,Dairy,720,40,45,11.02,2
1746,Product_1746,Beverages,65,5,7,95.34,3
1747,Product_1747,Frozen,120,10,52,264.19,1
1748,Product_1748,Bakery,104,8,45,251.08,2
1749,Product_1749,Vegetables,16,2,41,71.06,2
1750,Product_1750,Snacks,80,20,50,228.62,2
1751,Product_1751,Beverages,108,12,39,464.6,2
1752,Product_1752,Bakery,88,11,23,62.04,1
1753,Product_1753,Beverages,48,6,2,450.87,2
1754,Product_1754,Frozen,340,20,49,418.82,2
1755,Product_1755,Fruits,703,37,52,140.12,3
1756,Product_1756,Frozen,329,47,39,413.64,3
1757,Product_1757,Dairy,444,37,15,75.37,3
1758,Product_1758,Frozen,672,48,18,117.96,1
1759,Product_1759,Vegetables,128,16,35,249.39,1
1760,Product_1760,Frozen,30,2,41,140.9,1
1761,Product_1761,Fruits,45,5,45,373.73,1
1762,Product_1762,Dairy,405,27,27,117.73,2
1763,Product_1763,Snacks,84,7,47,137.42,2
1764,Product_1764,Dairy,266,38,23,412.36,1
1765,Product_1765,Vegetables,270,15,31,290.36,2
1766,Product_1766,Beverages,261,29,4,237.36,2
1767,Product_1767,Vegetables,377,29,33,499.12,3
1768,Product_1768,Vegetables,33,11,21,209.87,2
1769,Product_1769,Bakery,608,38,2,41.99,3
1770,Product_1770,Dairy,187,11,18,440.87,1
1771,Product_1771,Fruits,175,35,31,135.0,1
1772,Product_1772,Dairy,13,1,38,298.3,2
1773,Product_1773,Vegetables,28,2,10,37.0,2
1774,Product_1774,Frozen,8,2,38,464.99,3
1775,Product_1775,Fruits,140,10,36,267.41,1
1776,Product_1776,Beverages,833,49,6,457.8,1
1777,Product_1777,Snacks,36,3,5,184.09,3
1778,Product_1778,Beverages,315,21,26,360.51,2
1779,Product_1779,Beverages,440,44,5,71.37,1
1780,Product_1780,Beverages,48,16,16,302.86,2
1781,Product_1781,Bakery,705,47,56,491.7,1
1782,Product_1782,Vegetables,172,43,54,371.04,2
1783,Product_1783,Bakery,208,26,46,469.45,2
1784,Product_1784,Beverages,80,8,33,279.78,2
1785,Product_1785,Bakery,380,38,51,319.21,2
1786,Product_1786,Vegetables,210,21,58,306.82,3
1787,Product_1787,Bakery,522,29,9,54.76,3
1788,Product_1788,Bakery,312,26,29,366.45,1
1789,Product_1789,Bakery,540,36,54,206.56,1
1790,Product_1790,Beverages,77,7,40,71.19,1
1791,Product_1791,Snacks,684,38,38,109.4,2
1792,Product_1792,Fruits,363,33,57,302.21,1
1793,Product_1793,Dairy,360,24,26,225.96,1
1794,Product_1794,Snacks,637,49,28,294.57,1
1795,Product_1795,Vegetables,161,23,42,110.88,2
1796,Product_1796,Snacks,396,36,27,349.99,3
1797,Product_1797,Vegetables,22,2,53,313.68,2
1798,Product_1798,Beverages,276,23,42,100.21,2
1799,Product_1799,Frozen,24,3,58,312.96,1
1800,Product_1800,Vegetables,8,2,12,339.69,1
1801,Product_1801,Snacks,180,20,24,150.21,3
1802,Product_1802,Frozen,3,1,17,221.67,3
1803,Product_1803,Fruits,495,45,47,396.57,1
1804,Product_1804,Beverages,154,11,45,458.27,3
1805,Product_1805,Dairy,12,1,35,488.28,2
1806,Product_1806,Fruits,648,36,40,81.84,3
1807,Product_1807,Snacks,289,17,16,291.23,3
1808,Product_1808,Vegetables,442,34,1,379.87,3
1809,Product_1809,Beverages,52,4,5,208.68,2
1810,Product_1810,Frozen,130,10,18,492.13,3
1811,Product_1811,Beverages,492,41,50,286.65,3
1812,Product_1812,Bakery,195,39,12,140.19,1
1813,Product_1813,Snacks,78,26,37,474.18,3
1814,Product_1814,Vegetables,22,2,7,119.31,3
1815,Product_1815,Frozen,120,20,32,341.64,3
1816,Product_1816,Fruits,5,1,48,410.97,3
1817,Product_1817,Frozen,648,36,58,261.5,3
1818,Product_1818,Snacks,65,5,45,106.62,1
1819,Product_1819,Beverages,216,36,4,462.63,2
1820,Product_1820,Beverages,324,18,41,189.29,2
1821,Product_1821,Bakery,12,2,44,318.08,2
1822,Product_1822,Dairy,741,39,16,260.15,1
1823,Product_1823,Vegetables,144,9,49,90.17,1
1824,Product_1824,Beverages,768,48,14,490.18,3
1825,Product_1825,Fruits,315,35,58,129.37,2
1826,Product_1826,Vegetables,80,20,51,119.57,2
1827,Product_1827,Frozen,666,37,4,319.01,2
1828,Product_1828,Vegetables,112,7,55,48.37,1
1829,Product_1829,Vegetables,95,5,58,468.73,3
1830,Product_1830,Vegetables,130,10,17,476.89,3
1831,Product_1831,Frozen,462,42,49,133.89,2
1832,Product_1832,Frozen,396,36,57,11.81,3
1833,Product_1833,Bakery,238,14,6,362.5,3
1834,Product_1834,Vegetables,493,29,29,156.78,3
1835,Product_1835,Bakery,686,49,39,125.17,3
1836,Product_1836,Snacks,70,14,51,435.59,1
1837,Product_1837,Frozen,336,42,45,294.0,3
1838,Product_1838,Fruits,360,20,25,404.69,1
1839,Product_1839,Frozen,78,13,55,334.8,3
1840,Product_1840,Bakery,196,28,8,256.41,1
1841,Product_1841,Fruits,308,44,54,494.36,3
1842,Product_1842,Dairy,495,45,42,90.23,1
1843,Product_1843,Beverages,42,3,29,409.82,1
1844,Product_1844,Beverages,330,30,26,205.72,3
1845,Product_1845,Snacks,48,3,4,213.92,1
1846,Product_1846,Snacks,117,13,44,77.49,2
1847,Product_1847,Beverages,253,23,2,44.33,2
1848,Product_1848,Dairy,574,41,31,294.58,1
1849,Product_1849,Snacks,30,2,46,246.74,2
1850,Product_1850,Fruits,588,42,10,368.62,3
1851,Product_1851,Frozen,172,43,37,255.02,3
1852,Product_1852,Frozen,30,6,13,26.86,3
1853,Product_1853,Snacks,192,24,43,201.24,2
1854,Product_1854,Fruits,588,49,12,211.36,3
1855,Product_1855,Bakery,26,2,39,456.01,1
1856,Product_1856,Frozen,108,18,40,24.11,3
1857,Product_1857,Bakery,572,44,30,257.96,3
1858,Product_1858,Beverages,517,47,51,427.27,1
1859,Product_1859,Dairy,175,25,11,383.56,2
1860,Product_1860,Vegetables,80,8,32,297.43,1
1861,Product_1861,Snacks,228,19,29,217.12,1
1862,Product_1862,Beverages,123,41,19,440.21,3
1863,Product_1863,Fruits,561,33,16,408.44,1
1864,Product_1864,Bakery,364,26,8,125.99,1
1865,Product_1865,Snacks,196,28,49,213.66,3
1866,Product_1866,Beverages,374,22,13,24.29,3
1867,Product_1867,Dairy,129,43,43,353.56,2
1868,Product_1868,Frozen,540,30,13,497.87,3
1869,Product_1869,Frozen,468,26,1,74.03,2
1870,Product_1870,Vegetables,38,2,6,402.4,3
1871,Product_1871,Frozen,456,38,24,301.13,1
1872,Product_1872,Bakery,410,41,28,104.23,3
1873,Product_1873,Dairy,232,29,14,174.35,1
1874,Product_1874,Dairy,54,6,12,319.46,1
1875,Product_1875,Dairy,396,22,7,83.22,1
1876,Product_1876,Frozen,375,25,21,228.97,2
1877,Product_1877,Vegetables,153,9,52,209.1,1
1878,Product_1878,Fruits,52,13,51,466.98,3
1879,Product_1879,Dairy,280,35,3,51.26,1
1880,Product_1880,Vegetables,108,6,49,360.3,2
1881,Product_1881,Snacks,162,18,9,95.64,3
1882,Product_1882,Dairy,25,5,11,151.82,1
1883,Product_1883,Fruits,28,4,1,339.98,2
1884,Product_1884,Snacks,406,29,13,259.49,2
1885,Product_1885,Dairy,555,37,16,494.13,1
1886,Product_1886,Bakery,210,35,11,345.52,2
1887,Product_1887,Frozen,230,46,48,147.83,2
1888,Product_1888,Vegetables,372,31,41,19.63,1
1889,Product_1889,Snacks,190,10,32,177.37,2
1890,Product_1890,Bakery,8,2,38,430.49,3
1891,Product_1891,Bakery,200,40,58,397.14,3
1892,Product_1892,Fruits,450,25,1,69.59,1
1893,Product_1893,Frozen,286,26,38,387.17,1
1894,Product_1894,Dairy,12,1,59,209.17,3
1895,Product_1895,Beverages,264,44,28,449.79,1
1896,Product_1896,Fruits,200,40,12,408.72,3
1897,Product_1897,Vegetables,32,2,22,484.42,1
1898,Product_1898,Snacks,55,5,21,476.61,3
1899,Product_1899,Beverages,665,35,2,273.41,1
1900,Product_1900,Dairy,297,33,30,205.83,1
1901,Product_1901,Snacks,364,28,23,136.31,2
1902,Product_1902,Beverages,440,40,27,466.81,3
1903,Product_1903,Snacks,273,39,21,177.42,1
1904,Product_1904,Vegetables,360,45,20,345.37,1
1905,Product_1905,Fruits,16,2,41,83.2,3
1906,Product_1906,Bakery,99,33,51,431.37,2
1907,Product_1907,Frozen,266,19,48,87.03,2
1908,Product_1908,Snacks,490,35,30,45.72,2
1909,Product_1909,Frozen,198,22,13,25.36,2
1910,Product_1910,Snacks,21,3,24,370.16,2
1911,Product_1911,Frozen,330,33,24,277.99,1
1912,Product_1912,Bakery,224,16,13,428.11,3
1913,Product_1913,Beverages,624,39,32,384.64,2
1914,Product_1914,Vegetables,816,48,44,73.16,2
1915,Product_1915,Bakery,345,23,59,452.41,3
1916,Product_1916,Bakery,90,15,49,323.21,2
1917,Product_1917,Vegetables,396,22,41,383.94,1
1918,Product_1918,Beverages,342,18,18,434.63,3
1919,Product_1919,Snacks,182,26,55,219.5,3
1920,Product_1920,Frozen,416,26,15,258.01,3
1921,Product_1921,Snacks,475,25,23,261.62,3
1922,Product_1922,Fruits,272,17,29,203.15,2
1923,Product_1923,Snacks,171,19,56,241.23,2
1924,Product_1924,Fruits,368,23,33,417.65,1
1925,Product_1925,Snacks,198,18,33,467.92,2
1926,Product_1926,Beverages,136,17,35,306.24,2
1927,Product_1927,Bakery,204,34,10,127.03,2
1928,Product_1928,Vegetables,273,21,27,391.43,1
1929,Product_1929,Beverages,570,30,16,347.9,3
1930,Product_1930,Frozen,630,35,40,50.19,1
1931,Product_1931,Bakery,665,35,21,483.1,2
1932,Product_1932,Fruits,648,36,17,100.37,3
1933,Product_1933,Beverages,24,6,9,357.56,1
1934,Product_1934,Vegetables,190,38,20,390.17,2
1935,Product_1935,Fruits,99,33,37,110.44,1
1936,Product_1936,Beverages,578,34,15,236.68,3
1937,Product_1937,Bakery,126,14,46,412.25,3
1938,Product_1938,Beverages,372,31,32,97.47,3
1939,Product_1939,Dairy,240,40,58,106.03,1
1940,Product_1940,Dairy,720,45,18,458.2,3
1941,Product_1941,Fruits,45,9,8,139.87,2
1942,Product_1942,Fruits,210,42,43,499.74,1
1943,Product_1943,Dairy,589,31,48,305.39,2
1944,Product_1944,Vegetables,420,30,15,149.49,2
1945,Product_1945,Beverages,259,37,15,441.28,3
1946,Product_1946,Snacks,602,43,2,314.07,2
1947,Product_1947,Dairy,32,4,23,426.24,2
1948,Product_1948,Beverages,44,11,59,372.79,1
1949,Product_1949,Dairy,77,11,18,92.38,1
1950,Product_1950,Beverages,168,14,35,496.85,1
1951,Product_1951,Vegetables,154,11,12,94.96,1
1952,Product_1952,Bakery,624,39,56,101.8,1
1953,Product_1953,Vegetables,468,39,43,497.85,3
1954,Product_1954,Beverages,672,48,32,132.0,2
1955,Product_1955,Bakery,91,13,4,40.22,2
1956,Product_1956,Snacks,88,8,57,493.42,1
1957,Product_1957,Dairy,111,37,8,316.66,3
1958,Product_1958,Beverages,221,17,31,260.85,3
1959,Product_1959,Beverages,352,22,3,442.38,1
1960,Product_1960,Vegetables,180,12,2,166.22,3
1961,Product_1961,Snacks,437,23,32,67.0,2
1962,Product_1962,Dairy,448,28,44,128.12,1
1963,Product_1963,Vegetables,512,32,6,155.63,2
1964,Product_1964,Dairy,42,6,56,324.98,1
1965,Product_1965,Dairy,340,34,47,11.07,3
1966,Product_1966,Beverages,66,22,18,422.67,3
1967,Product_1967,Vegetables,430,43,7,207.24,3
1968,Product_1968,Beverages,442,34,22,138.71,1
1969,Product_1969,Dairy,348,29,28,247.01,1
1970,Product_1970,Dairy,140,14,42,445.49,3
1971,Product_1971,Bakery,48,8,27,466.51,2
1972,Product_1972,Frozen,627,33,34,85.17,2
1973,Product_1973,Vegetables,663,39,26,84.19,1
1974,Product_1974,Vegetables,306,34,40,103.29,1
1975,Product_1975,Beverages,624,39,53,69.47,2
1976,Product_1976,Beverages,48,4,18,183.92,2
1977,Product_1977,Fruits,225,25,38,456.56,1
1978,Product_1978,Fruits,42,3,31,198.05,1
1979,Product_1979,Vegetables,360,20,11,215.55,3
1980,Product_1980,Dairy,207,23,23,460.7,2
1981,Product_1981,Bakery,184,46,42,367.31,2
1982,Product_1982,Fruits,162,9,51,307.29,1
1983,Product_1983,Fruits,720,48,42,15.17,1
1984,Product_1984,Bakery,196,14,25,237.27,2
1985,Product_1985,Vegetables,270,15,27,18.86,2
1986,Product_1986,Snacks,68,4,14,115.58,2
1987,Product_1987,Frozen,50,10,37,487.63,2
1988,Product_1988,Frozen,198,11,2,34.92,1
1989,Product_1989,Frozen,78,6,59,158.5,2
1990,Product_1990,Fruits,116,29,9,335.57,2
1991,Product_1991,Dairy,87,29,10,299.52,2
1992,Product_1992,Beverages,56,8,54,188.64,1
1993,Product_1993,Beverages,376,47,44,275.19,3
1994,Product_1994,Fruits,135,45,43,198.13,1
1995,Product_1995,Vegetables,280,40,17,221.74,3
1996,Product_1996,Vegetables,168,42,9,79.96,1
1997,Product_1997,Beverages,315,35,15,166.66,3
1998,Product_1998,Snacks,100,20,55,354.06,1
1999,Product_1999,Snacks,544,34,22,393.63,3
2000,Product_2000,Fruits,72,8,43,319.28,2
2001,Product_2001,Frozen,368,46,8,227.13,2
2002,Product_2002,Snacks,270,27,34,267.71,1
2003,Product_2003,Snacks,836,44,33,266.88,1
2004,Product_2004,Snacks,176,16,33,467.37,3
2005,Product_2005,Frozen,435,29,21,164.14,1
2006,Product_2006,Frozen,60,5,6,312.87,2
2007,Product_2007,Dairy,39,13,20,186.12,1
2008,Product_2008,Bakery,460,46,10,337.65,3
2009,Product_2009,Bakery,205,41,11,238.67,2
2010,Product_2010,Dairy,475,25,49,489.67,2
2011,Product_2011,Vegetables,324,36,53,129.13,3
2012,Product_2012,Bakery,390,39,1,103.07,1
2013,Product_2013,Dairy,56,4,56,61.56,2
2014,Product_2014,Snacks,248,31,43,404.82,1
2015,Product_2015,Bakery,144,16,22,212.92,3
2016,Product_2016,Frozen,297,33,12,14.96,3
2017,Product_2017,Beverages,468,39,48,229.28,2
2018,Product_2018,Frozen,99,9,34,473.06,2
2019,Product_2019,Frozen,504,36,17,275.38,3
2020,Product_2020,Dairy,527,31,31,256.72,1
2021,Product_2021,Dairy,396,33,12,311.57,2
2022,Product_2022,Bakery,230,23,32,456.98,2
2023,Product_2023,Snacks,405,27,55,373.24,3
2024,Product_2024,Snacks,217,31,48,36.31,2
2025,Product_2025,Dairy,75,5,28,348.18,3
2026,Product_2026,Bakery,595,35,39,369.11,3
2027,Product_2027,Bakery,160,32,45,140.39,1
2028,Product_2028,Bakery,220,22,17,366.36,3
2029,Product_2029,Fruits,528,33,17,495.41,1
2030,Product_2030,Dairy,768,48,27,171.47,2
2031,Product_2031,Frozen,276,23,49,278.9,3
2032,Product_2032,Vegetables,522,29,17,333.56,3
2033,Product_2033,Vegetables,64,8,38,260.92,3
2034,Product_2034,Vegetables,246,41,26,112.06,1
2035,Product_2035,Fruits,228,12,15,107.59,3
2036,Product_2036,Fruits,756,42,12,389.71,1
2037,Product_2037,Frozen,663,39,32,142.01,1
2038,Product_2038,Dairy,572,44,52,38.54,3
2039,Product_2039,Dairy,266,38,18,199.75,3
2040,Product_2040,Bakery,325,25,10,442.0,3
2041,Product_2041,Fruits,96,12,59,336.27,2
2042,Product_2042,Fruits,253,23,58,71.81,3
2043,Product_2043,Snacks,256,16,22,20.31,1
2044,Product_2044,Bakery,320,20,39,80.56,1
2045,Product_2045,Vegetables,442,34,54,247.26,1
2046,Product_2046,Beverages,434,31,34,34.3,3
2047,Product_2047,Dairy,784,49,56,103.71,2
2048,Product_2048,Frozen,125,25,59,30.13,3
2049,Product_2049,Frozen,646,34,44,348.64,1
2050,Product_2050,Dairy,570,30,59,141.34,2
2051,Product_2051,Dairy,300,20,44,184.74,3
2052,Product_2052,Frozen,294,49,23,117.64,3
2053,Product_2053,Frozen,88,11,6,484.78,2
2054,Product_2054,Fruits,188,47,36,263.39,2
2055,Product_2055,Beverages,400,40,54,377.31,2
2056,Product_2056,Beverages,200,40,18,186.3,2
2057,Product_2057,Snacks,323,19,6,65.07,3
2058,Product_2058,Beverages,864,48,43,217.94,3
2059,Product_2059,Dairy,931,49,12,42.24,2
2060,Product_2060,Frozen,112,7,55,116.67,2
2061,Product_2061,Snacks,252,36,52,192.2,2
2062,Product_2062,Fruits,225,25,42,392.43,2
2063,Product_2063,Snacks,270,30,33,491.86,2
2064,Product_2064,Frozen,312,24,9,51.54,3
2065,Product_2065,Vegetables,24,4,28,458.42,3
2066,Product_2066,Beverages,276,23,37,35.64,3
2067,Product_2067,Vegetables,48,16,12,24.92,2
2068,Product_2068,Bakery,165,11,31,366.31,2
2069,Product_2069,Dairy,195,15,34,120.58,3
2070,Product_2070,Snacks,44,11,16,341.32,1
2071,Product_2071,Snacks,703,37,21,22.16,1
2072,Product_2072,Bakery,171,19,38,186.14,3
2073,Product_2073,Snacks,148,37,41,451.8,2
2074,Product_2074,Beverages,192,24,26,46.95,1
2075,Product_2075,Frozen,312,39,43,445.25,2
2076,Product_2076,Fruits,156,39,19,315.47,2
2077,Product_2077,Snacks,114,6,57,483.99,2
2078,Product_2078,Frozen,252,28,9,52.2,1
2079,Product_2079,Snacks,8,1,18,374.37,2
2080,Product_2080,Frozen,33,11,1,265.7,2
2081,Product_2081,Frozen,60,20,52,136.77,1
2082,Product_2082,Bakery,656,41,31,189.48,3
2083,Product_2083,Fruits,276,46,37,441.89,2
2084,Product_2084,Fruits,68,17,55,341.47,3
2085,Product_2085,Bakery,24,4,6,351.54,3
2086,Product_2086,Vegetables,91,13,55,215.92,2
2087,Product_2087,Snacks,117,39,14,93.02,1
2088,Product_2088,Fruits,272,17,16,414.55,2
2089,Product_2089,Frozen,200,20,24,256.49,3
2090,Product_2090,Bakery,57,19,2,372.39,1
2091,Product_2091,Bakery,160,10,49,240.64,2
2092,Product_2092,Frozen,231,33,26,132.44,3
2093,Product_2093,Fruits,70,14,47,311.96,1
2094,Product_2094,Bakery,245,49,48,455.44,3
2095,Product_2095,Frozen,168,12,29,451.94,2
2096,Product_2096,Snacks,760,40,21,302.23,2
2097,Product_2097,Snacks,260,20,57,266.41,2
2098,Product_2098,Beverages,120,10,43,411.11,1
2099,Product_2099,Snacks,504,36,43,105.73,1
2100,Product_2100,Beverages,405,27,37,27.81,1
2101,Product_2101,Frozen,66,6,24,299.18,3
2102,Product_2102,Snacks,150,15,51,159.79,3
2103,Product_2103,Vegetables,304,38,54,391.95,3
2104,Product_2104,Frozen,16,1,36,150.06,1
2105,Product_2105,Snacks,494,38,12,282.38,2
2106,Product_2106,Frozen,351,39,11,410.72,2
2107,Product_2107,Dairy,93,31,13,267.09,1
2108,Product_2108,Fruits,264,24,31,297.81,2
2109,Product_2109,Beverages,492,41,2,380.61,2
2110,Product_2110,Snacks,39,3,31,351.75,2
2111,Product_2111,Frozen,187,11,45,450.31,2
2112,Product_2112,Fruits,80,10,47,447.2,2
2113,Product_2113,Snacks,119,7,18,224.63,1
2114,Product_2114,Frozen,164,41,40,296.93,3
2115,Product_2115,Frozen,387,43,38,42.13,1
2116,Product_2116,Dairy,65,5,1,290.42,3
2117,Product_2117,Dairy,4,1,21,375.76,3
2118,Product_2118,Bakery,138,23,12,374.78,2
2119,Product_2119,Snacks,54,18,30,146.78,3
2120,Product_2120,Dairy,384,24,36,130.71,3
2121,Product_2121,Vegetables,360,24,16,320.55,2
2122,Product_2122,Beverages,96,24,16,137.9,2
2123,Product_2123,Beverages,19,1,11,433.56,3
2124,Product_2124,Snacks,301,43,17,17.9,3
2125,Product_2125,Vegetables,468,39,28,344.05,1
2126,Product_2126,Fruits,36,3,59,403.49,2
2127,Product_2127,Vegetables,204,12,42,403.57,3
2128,Product_2128,Frozen,384,32,32,362.59,3
2129,Product_2129,Snacks,12,1,2,159.22,1
2130,Product_2130,Snacks,351,39,52,121.33,3
2131,Product_2131,Snacks,88,22,46,410.8,2
2132,Product_2132,Vegetables,54,9,40,176.23,1
2133,Product_2133,Beverages,99,9,22,116.95,2
2134,Product_2134,Fruits,546,42,39,213.4,2
2135,Product_2135,Snacks,342,19,47,123.06,3
2136,Product_2136,Snacks,90,5,1,444.55,1
2137,Product_2137,Beverages,273,39,17,291.78,1
2138,Product_2138,Dairy,220,22,33,430.3,1
2139,Product_2139,Snacks,611,47,57,214.15,1
2140,Product_2140,Snacks,28,4,4,357.31,2
2141,Product_2141,Beverages,52,13,48,93.83,3
2142,Product_2142,Vegetables,209,19,28,323.25,3
2143,Product_2143,Beverages,468,39,1,442.28,2
2144,Product_2144,Snacks,153,9,15,499.88,1
2145,Product_2145,Bakery,55,5,58,283.36,2
2146,Product_2146,Bakery,369,41,56,10.7,1
2147,Product_2147,Fruits,275,25,6,290.43,3
2148,Product_2148,Frozen,171,9,33,88.28,3
2149,Product_2149,Fruits,42,6,31,486.54,3
2150,Product_2150,Vegetables,464,29,36,123.82,2
2151,Product_2151,Snacks,150,15,26,150.75,2
2152,Product_2152,Vegetables,126,21,16,90.72,3
2153,Product_2153,Dairy,160,16,38,371.03,3
2154,Product_2154,Bakery,348,29,42,77.76,1
2155,Product_2155,Dairy,9,1,21,256.54,3
2156,Product_2156,Vegetables,48,4,23,469.97,2
2157,Product_2157,Snacks,828,46,33,279.77,1
2158,Product_2158,Dairy,30,10,13,165.29,1
2159,Product_2159,Beverages,272,16,49,134.78,2
2160,Product_2160,Bakery,414,23,45,58.04,2
2161,Product_2161,Beverages,196,49,13,294.1,2
2162,Product_2162,Frozen,336,28,32,237.53,3
2163,Product_2163,Vegetables,589,31,47,479.38,2
2164,Product_2164,Bakery,120,8,59,98.03,1
2165,Product_2165,Vegetables,114,6,11,399.82,1
2166,Product_2166,Fruits,36,9,37,36.81,3
2167,Product_2167,Vegetables,180,36,9,406.62,2
2168,Product_2168,Dairy,144,12,34,487.87,2
2169,Product_2169,Snacks,240,30,50,407.44,1
2170,Product_2170,Frozen,24,2,16,341.29,1
2171,Product_2171,Dairy,144,8,50,53.61,1
2172,Product_2172,Beverages,440,44,10,453.02,2
2173,Product_2173,Snacks,323,19,38,313.37,3
2174,Product_2174,Snacks,516,43,34,51.85,2
2175,Product_2175,Snacks,144,9,51,420.35,2
2176,Product_2176,Dairy,32,4,14,428.99,2
2177,Product_2177,Vegetables,846,47,39,455.12,2
2178,Product_2178,Vegetables,392,49,29,317.7,2
2179,Product_2179,Fruits,300,30,11,320.61,3
2180,Product_2180,Frozen,312,26,41,108.31,3
2181,Product_2181,Bakery,705,47,25,98.03,1
2182,Product_2182,Bakery,176,16,28,139.35,3
2183,Product_2183,Snacks,615,41,31,313.8,3
2184,Product_2184,Bakery,340,34,59,222.99,3
2185,Product_2185,Dairy,16,2,32,247.96,2
2186,Product_2186,Vegetables,196,28,41,14.79,2
2187,Product_2187,Dairy,60,10,35,428.68,2
2188,Product_2188,Dairy,611,47,14,111.37,2
2189,Product_2189,Bakery,855,45,16,246.6,1
2190,Product_2190,Fruits,121,11,3,243.75,1
2191,Product_2191,Snacks,340,20,14,250.95,1
2192,Product_2192,Vegetables,310,31,42,402.75,2
2193,Product_2193,Vegetables,180,18,28,318.15,2
2194,Product_2194,Snacks,15,3,44,35.65,3
2195,Product_2195,Frozen,102,17,17,402.57,2
2196,Product_2196,Frozen,126,9,37,38.53,1
2197,Product_2197,Frozen,100,20,53,153.01,1
2198,Product_2198,Dairy,110,11,4,456.31,1
2199,Product_2199,Beverages,320,40,47,407.97,3
2200,Product_2200,Beverages,864,48,27,113.04,2
2201,Product_2201,Fruits,120,20,11,29.38,1
2202,Product_2202,Frozen,54,9,12,148.08,2
2203,Product_2203,Fruits,384,48,42,55.82,1
2204,Product_2204,Vegetables,532,28,13,34.18,2
2205,Product_2205,Frozen,112,28,10,381.02,2
2206,Product_2206,Dairy,143,13,33,273.46,3
2207,Product_2207,Dairy,816,48,32,152.28,2
2208,Product_2208,Beverages,360,24,59,486.95,1
2209,Product_2209,Frozen,64,16,17,242.15,2
